Gene_ID	MA001	MA002	MA003	MA004	MA005	MA006	MA007	MA008	MA009	MA010	MA011	MA012	MA013	MH001	MH002	MH003	MH004	MH005	MH006	MH007	MH008	MH009	MH010	MH011	MH012	MH013	SA004	SA006	SA007	SA008	SA009	SA010	SA011	SA012	SH001	SH002	SH003	SH005	SH008	SH009	SH010	SH011	SH012
IHJHGAMB_03489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	20	0	0	44	0	0
IHJHGAMB_03490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	37	15	0	0	19	0	0
IHJHGAMB_03491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	78	8	0	0	52	0	0
IHJHGAMB_03492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	10	0	0	16	0	0
IHJHGAMB_03493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	43	9	0	0	27	0	0
IHJHGAMB_03494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	4	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	294	71	0	0	175	2	0
IHJHGAMB_03495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	159	32	0	0	100	0	0
IHJHGAMB_03496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	234	55	0	0	153	1	0
IHJHGAMB_03497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	163	42	0	0	88	0	1
IHJHGAMB_03498	0	0	1	0	0	0	0	0	0	0	0	0	0	5	21	20	5	11	0	5	2	0	4	19	4	0	0	0	0	0	0	0	0	0	38	494	309	102	24	3	224	284	18
IHJHGAMB_03499	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15	4	0	0	15	0	0
IHJHGAMB_03500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	28	31	24	0	0	15	0	0
IHJHGAMB_03501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	7	0	0	2	0	0
IHJHGAMB_03502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	86	148	50	0	0	115	1	0
IHJHGAMB_03503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	26	21	0	0	36	0	0
IHJHGAMB_03504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	1	61	79	32	0	0	69	0	1
IHJHGAMB_03505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
IHJHGAMB_03506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	49	93	35	0	0	74	0	1
IHJHGAMB_03507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	76	81	46	0	0	60	1	0
IHJHGAMB_03508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	8	0	0	1	0	0
IHJHGAMB_03512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	5	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	2	78	111	39	0	1	63	0	0
IHJHGAMB_03513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	48	26	0	0	37	0	0
IHJHGAMB_03514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	21	29	0	0	23	0	0
IHJHGAMB_03515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	50	33	0	0	38	0	0
IHJHGAMB_03527	0	0	1	1	0	0	0	0	0	0	0	0	0	4	14	10	21	2	0	20	6	7	4	6	1	0	6	7	0	1	0	0	0	14	40	671	148	151	17	20	92	246	18
IHJHGAMB_03548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	3	0	0
IHJHGAMB_03549	0	0	1	0	0	0	0	0	0	0	0	0	0	5	28	18	37	3	0	7	3	2	7	15	0	1	0	0	0	0	0	0	0	0	73	774	393	97	23	12	166	216	14
IHJHGAMB_03664	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	3	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	20	116	66	21	5	2	32	21	0
IHJHGAMB_03711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	39	23	0	0	29	0	0
IHJHGAMB_03712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
IHJHGAMB_03713	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	19	0	0	5	0	0
IHJHGAMB_03760	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	8	13	4	0	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	10	129	152	56	2	4	112	5	6
IHJHGAMB_03761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	12	7	0	4	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	143	150	40	2	5	78	2	8
IHJHGAMB_03774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	23	36	16	0	0	26	0	0
IHJHGAMB_03775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	24	6	18	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	530	586	147	0	0	455	1	0
IHJHGAMB_03776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	22	6	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	312	392	98	0	0	262	0	0
IHJHGAMB_03777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	8	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	275	264	86	0	0	172	0	0
IHJHGAMB_03778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	3	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	158	166	66	0	0	131	0	0
IHJHGAMB_03787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	55	152	50	0	0	96	0	0
IHJHGAMB_03789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0
IHJHGAMB_03790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	3	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	105	180	46	0	0	144	0	1
IHJHGAMB_03806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	48	13	0	0	29	1	4
IHJHGAMB_03807	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	42	24	1	0	24	0	0
IHJHGAMB_03808	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	19	5	11	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	4	637	386	94	0	0	221	7	8
IHJHGAMB_03809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	19	4	7	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	11	460	297	79	0	0	183	0	2
IHJHGAMB_03810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	2	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	139	102	27	0	0	63	1	4
IHJHGAMB_03825	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	60	23	0	1	0	0	0
IHJHGAMB_03841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
IHJHGAMB_03855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	191	48	0	0	126	0	0
IHJHGAMB_03867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHJHGAMB_03870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	19	40	14	0	0	21	0	0
IHJHGAMB_03871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0
IJKMJDCK_00034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_00455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_00681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_00811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_00974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01065	3	1	2	1	0	0	3	2	0	0	6	1	2	2	4	1	1	0	0	2	1	2	3	0	2	3	18	7	8	1	10	5	6	11	26	0	0	1	1	1	0	0	0
IJKMJDCK_01161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01363	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	12	13	10	0	5	1	1	4	7	1	0	0	0	0	0	0	0	0	0	43	720	196	78	22	13	114	230	6
IJKMJDCK_01427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_01922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	20	24	14	2	7	13	1	0
IJKMJDCK_02705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02764	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	2	10	3	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	7	35	73	30	2	5	39	0	0
IJKMJDCK_02765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	15	2	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	58	90	32	2	5	40	0	1
IJKMJDCK_02795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_02991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	0	0	0
IJKMJDCK_03254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_03411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1
IJKMJDCK_03551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	4	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	7	167	39	14	7	0	23	24	0
IJKMJDCK_03568	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	38	20	2	0	6	32	6	3	0
IJKMJDCK_03775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IJKMJDCK_03776	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	2	1	0	0	5	0	0	0	0	0	0	0	0	0	2	28	60	9	65	16	15	1	38	2
IJKMJDCK_03784	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	3	2	0	1	0
IJKMJDCK_03821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0
IMENKAIP_03536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMENKAIP_03614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	2	0
JCKKGGHC_01643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JCKKGGHC_02332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JCKKGGHC_03259	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	0	0	0	11	7	0	0	29	0	0	0	0	0	0	0	0	0	0	49	382	15	1	47	3	8	422	21
JCKKGGHC_03396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JCKKGGHC_03491	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22	69	50	56	17	5	2	28	1
JFFAGPGL_00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
JFFAGPGL_00882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_00918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	1	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	53	69	29	1	1	58	5	0
JFFAGPGL_01337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	1	0	1	0	0
JFFAGPGL_01338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	56	16	0	1	40	0	0
JFFAGPGL_01355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01369	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	94	19	0	0	56	0	4
JFFAGPGL_01403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_01811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	100	126	23	0	0	93	2	0
JFFAGPGL_01979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JFFAGPGL_02099	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	12	17	3	0	2	0	0	2	24	0	0	0	0	0	0	0	0	0	0	8	171	165	65	0	0	77	14	0
